score	df.info.line	df.info.class
group11.day28.R32.Ral_235_6	4.24082097872777	235	line
group11.day28.R32.Ral_235_7	4.25456582178618	235	line
group11.day28.R32.Ral_235_8	-1.36118882986865	235	line
group11.day28.R32.Ral_235_9	3.64705072174088	235	line
group18.day28.R32.Ral_235_1	-2.02791987893002	235	line
group18.day28.R32.RAL_235_10	0.0655725924740583	235	line
group18.day28.R32.Ral_235_2	-3.02726878808363	235	line
group18.day28.R32.Ral_235_3	-0.539223060179722	235	line
group18.day28.R32.Ral_235_4	1.96680525932513	235	line
group18.day28.R32.Ral_235_5	3.21651341739504	235	line
group18.day28.R32.Ral_235_6	0.988016010572308	235	line
group18.day28.R32.Ral_235_7	3.9485314340291	235	line
group18.day28.R32.Ral_235_8	-1.88380357487665	235	line
group18.day28.R32.Ral_235_9	0.181497525667105	235	line
group25.day28.R32.Ral_235_1	4.22554879798199	235	line
group25.day28.R32.Ral_235_11	1.70315335203641	235	line
group25.day28.R32.Ral_235_12	-1.23581067577259	235	line
group25.day28.R32.Ral_235_13	-1.38364375638839	235	line
group25.day28.R32.Ral_235_14	1.10835265971549	235	line
group25.day28.R32.Ral_235_15	-0.309690214303481	235	line
group25.day28.R32.Ral_235_16	3.30227381798123	235	line
group25.day28.R32.Ral_235_17	-1.5031602264587	235	line
group25.day28.R32.Ral_235_18	0.0783807876228116	235	line
group25.day28.R32.Ral_235_19	1.65417392190715	235	line
group25.day28.R32.Ral_235_2	2.61938751901671	235	line
group25.day28.R32.Ral_235_20	0.107898045487733	235	line
group25.day28.R32.Ral_235_3	0.296332558529022	235	line
group25.day28.R32.Ral_235_4	2.21455246121572	235	line
group18.day28.R32.Ral_237_1	-3.04817933455538	237	line
group18.day28.R32.Ral_237_10	0.817400003347979	237	line
group18.day28.R32.Ral_237_2	-2.1394155459068	237	line
group18.day28.R32.Ral_237_3	-3.9882767255958	237	line
group18.day28.R32.Ral_237_4	-2.79713944207408	237	line
group18.day28.R32.Ral_237_5	-2.34941306118814	237	line
group18.day28.R32.Ral_237_6	-1.29202504170406	237	line
group18.day28.R32.Ral_237_7	-2.47733894853799	237	line
group18.day28.R32.Ral_237_8	-1.40471835857092	237	line
group18.day28.R32.Ral_237_9	-2.69971727837618	237	line
group19.day28.R32.Ral_237_1	-3.68006420207095	237	line
group19.day28.R32.Ral_237_10	-1.06640014797648	237	line
group19.day28.R32.Ral_237_2	-3.03692814870902	237	line
group19.day28.R32.Ral_237_3	-1.81259760216164	237	line
group19.day28.R32.Ral_237_4	-1.70481108366947	237	line
group19.day28.R32.Ral_237_5	-0.824898017738703	237	line
group19.day28.R32.Ral_237_6	-4.87499601665224	237	line
group19.day28.R32.Ral_237_7	2.0935886169515	237	line
group19.day28.R32.Ral_237_8	-1.3338069390572	237	line
group19.day28.R32.Ral_237_9	-0.790927474900224	237	line
group4.day28.R32.Ral_237_1	-1.39942416957947	237	line
group4.day28.R32.Ral_237_10	-0.434910426891738	237	line
group4.day28.R32.Ral_237_2	1.14170802858617	237	line
group4.day28.R32.Ral_237_3	5.33637622153904	237	line
group4.day28.R32.Ral_237_4	1.90826955001165	237	line
group4.day28.R32.Ral_237_5	4.11131272665364	237	line
group4.day28.R32.Ral_237_6	-3.8114450058286	237	line
group4.day28.R32.Ral_237_7	-4.61442304899597	237	line
group4.day28.R32.Ral_237_8	1.02589102595519	237	line
group4.day28.R32.Ral_237_9	-0.313645054016937	237	line
group11.day28.R32.Ral_239_1	3.85110783165213	239	line
group11.day28.R32.Ral_239_10	0.430405561110162	239	line
group11.day28.R32.Ral_239_2	-0.0480048420632298	239	line
group11.day28.R32.Ral_239_3	-0.923653165838585	239	line
group11.day28.R32.Ral_239_4	-0.153701003848132	239	line
group11.day28.R32.Ral_239_5	-0.0130705508900516	239	line
group11.day28.R32.Ral_239_6	-0.0272505057340796	239	line
group11.day28.R32.Ral_239_7	1.0268138887365	239	line
group11.day28.R32.Ral_239_8	0.218244391697923	239	line
group11.day28.R32.Ral_239_9	-1.21298695650619	239	line
group18.day28.R32.RAL_239_1	-0.095154931019284	239	line
group18.day28.R32.RAL_239_10	1.81924521954229	239	line
group18.day28.R32.RAL_239_2	0.807650250701316	239	line
group18.day28.R32.RAL_239_3	-2.6989966806181	239	line
group18.day28.R32.RAL_239_4	-2.74142836999259	239	line
group18.day28.R32.RAL_239_5	-3.29447253929292	239	line
group18.day28.R32.RAL_239_6	-0.93234350896165	239	line
group18.day28.R32.RAL_239_7	-2.97571875313302	239	line
group18.day28.R32.RAL_239_8	-1.14447087933492	239	line
group18.day28.R32.RAL_239_9	0.790114656108421	239	line
group6.day28.R32.Ral_239_1	-0.0816477729770265	239	line
group8.day28.R32.Ral_239_1	2.20426684275993	239	line
group8.day28.R32.Ral_239_10	-1.31220704963064	239	line
group8.day28.R32.Ral_239_2	3.82147364294822	239	line
group8.day28.R32.Ral_239_3	1.14051098352248	239	line
group8.day28.R32.Ral_239_4	2.13089618507667	239	line
group8.day28.R32.Ral_239_5	-0.934300588206238	239	line
group8.day28.R32.Ral_239_6	-1.33835878401002	239	line
group8.day28.R32.Ral_239_7	0.413783749636363	239	line
group8.day28.R32.Ral_239_8	-2.55547060116605	239	line
group8.day28.R32.Ral_239_9	0.21478155556529	239	line
group16.day28.R32.Ral_256_1	-1.70868718085199	256	line
group16.day28.R32.Ral_256_10	0.2940743908762	256	line
group16.day28.R32.Ral_256_11	-1.6193754424565	256	line
group16.day28.R32.Ral_256_2	1.39995224518429	256	line
group16.day28.R32.Ral_256_3	0.590199272318119	256	line
group16.day28.R32.Ral_256_4	1.18818468708757	256	line
group16.day28.R32.Ral_256_5	-1.84250835159289	256	line
group16.day28.R32.Ral_256_6	1.83599391042574	256	line
group16.day28.R32.Ral_256_7	1.39684297396926	256	line
group16.day28.R32.Ral_256_8	1.22185499857287	256	line
group16.day28.R32.Ral_256_9	4.50732938809519	256	line
group24.day28.R32.Ral_256_1	2.95594004365395	256	line
group24.day28.R32.Ral_256_10	-1.95508249419251	256	line
group24.day28.R32.Ral_256_2	-2.40091615440965	256	line
group24.day28.R32.Ral_256_3	-1.88122410705065	256	line
group24.day28.R32.Ral_256_4	0.27352574065194	256	line
group24.day28.R32.Ral_256_5	1.18683149783544	256	line
group24.day28.R32.Ral_256_6	0.169224829086419	256	line
group24.day28.R32.Ral_256_7	1.16047015463731	256	line
group24.day28.R32.Ral_256_9	-2.69430805389211	256	line
group10.day28.R32.Ral_26_1	2.78762995741798	26	line
group10.day28.R32.Ral_26_2	1.68128664041298	26	line
group10.day28.R32.Ral_26_3	0.6823936367387	26	line
group25.day28.R32.Ral_26_11	-2.02191307459389	26	line
group25.day28.R32.Ral_26_12	-1.11026880418317	26	line
group25.day28.R32.Ral_26_13	-2.03334077160746	26	line
group25.day28.R32.Ral_26_14	-0.982566539631478	26	line
group25.day28.R32.Ral_26_15	-3.87369859842256	26	line
group25.day28.R32.Ral_26_16	-1.66762691392253	26	line
group25.day28.R32.Ral_26_17	1.04437860820377	26	line
group3.day28.R32.Ral_26_1	0.317083127969451	26	line
group3.day28.R32.Ral_26_10	-0.95929262353885	26	line
group3.day28.R32.Ral_26_11	3.15620399098547	26	line
group3.day28.R32.Ral_26_12	4.35869635858648	26	line
group3.day28.R32.Ral_26_13	1.38333003743088	26	line
group3.day28.R32.Ral_26_14	-0.556250016023197	26	line
group3.day28.R32.Ral_26_2	1.17498654878782	26	line
group3.day28.R32.Ral_26_3	0.668860216325808	26	line
group3.day28.R32.Ral_26_4	2.13637400891609	26	line
group3.day28.R32.Ral_26_5	0.703488875555731	26	line
group3.day28.R32.Ral_26_6	-3.01434435985702	26	line
group3.day28.R32.Ral_26_7	1.04532775129851	26	line
group3.day28.R32.Ral_26_8	1.67643576097205	26	line
group3.day28.R32.Ral_26_9	-1.44651213362263	26	line
group3.day28.R32.Ral_28_1	-2.30250763678873	28	line
group3.day28.R32.Ral_28_10	0.282083990006742	28	line
group3.day28.R32.Ral_28_11	-0.462519474561167	28	line
group3.day28.R32.Ral_28_12	-0.650906062925989	28	line
group3.day28.R32.Ral_28_13	-1.17710851427723	28	line
group3.day28.R32.Ral_28_14	0.313566683994131	28	line
group3.day28.R32.Ral_28_2	1.81854023064131	28	line
group3.day28.R32.Ral_28_3	-1.72396905475373	28	line
group3.day28.R32.Ral_28_4	-1.21036330334244	28	line
group3.day28.R32.Ral_28_5	-3.24364775307709	28	line
group3.day28.R32.Ral_28_6	0.960970930282401	28	line
group3.day28.R32.Ral_28_7	0.613475436795786	28	line
group3.day28.R32.Ral_28_8	-0.280894862568442	28	line
group3.day28.R32.Ral_28_9	2.90545698975355	28	line
group19.day28.R32.Ral_280_1	5.11439245347725	280	line
group19.day28.R32.Ral_280_10	3.75158650844053	280	line
group19.day28.R32.Ral_280_2	1.48275582920942	280	line
group19.day28.R32.Ral_280_3	3.06919252228115	280	line
group19.day28.R32.Ral_280_4	5.29809887010986	280	line
group19.day28.R32.Ral_280_5	5.75283080920864	280	line
group19.day28.R32.Ral_280_6	0.998675813306654	280	line
group19.day28.R32.Ral_280_7	1.86186498585438	280	line
group19.day28.R32.Ral_280_8	1.01221100967246	280	line
group19.day28.R32.Ral_280_9	4.48021819535785	280	line
group8.day28.R32.Ral_280_1	2.00934978800776	280	line
group8.day28.R32.Ral_280_10	2.01976320749028	280	line
group8.day28.R32.Ral_280_2	-0.24733716389168	280	line
group8.day28.R32.Ral_280_3	0.851004135775864	280	line
group8.day28.R32.Ral_280_4	2.56942184977181	280	line
group8.day28.R32.Ral_280_5	0.525771676089315	280	line
group8.day28.R32.Ral_280_6	0.700694357105892	280	line
group8.day28.R32.Ral_280_7	3.93839419374422	280	line
group8.day28.R32.Ral_280_8	4.41640662195677	280	line
group8.day28.R32.Ral_280_9	-0.796552623807985	280	line
group19.day28.R32.Ral_287_1	2.09865877673465	287	line
group19.day28.R32.Ral_287_10	0.25013570829988	287	line
group19.day28.R32.Ral_287_2	2.57465809826431	287	line
group19.day28.R32.Ral_287_3	-1.10320342596871	287	line
group19.day28.R32.Ral_287_4	-0.84114197742974	287	line
group19.day28.R32.Ral_287_5	0.535285544911576	287	line
group19.day28.R32.Ral_287_6	0.575989698957202	287	line
group19.day28.R32.Ral_287_7	0.182969295054563	287	line
group19.day28.R32.Ral_287_8	-1.3218728017913	287	line
group19.day28.R32.Ral_287_9	0.568038301680419	287	line
group25.day28.R32.Ral_287_1	2.49377498905109	287	line
group25.day28.R32.Ral_287_2	0.963914273285241	287	line
group25.day28.R32.Ral_287_3	0.763166347232356	287	line
group25.day28.R32.Ral_287_4	-1.09987519497988	287	line
group25.day28.R32.Ral_287_5	-1.52021980276829	287	line
group25.day28.R32.Ral_287_6	-0.901312248120076	287	line
group25.day28.R32.Ral_287_7	2.14656348967141	287	line
group25.day28.R32.Ral_287_8	0.828761939730014	287	line
group6.day28.R32.Ral_287_1	3.76287069637679	287	line
group12.day28.R32.Ral_301_1	-5.6565259608163	301	line
group12.day28.R32.Ral_301_2	-2.00888795608831	301	line
group18.day28.R32.RAL_301_1	-2.01045909827765	301	line
group18.day28.R32.RAL_301_10	-2.28831910634444	301	line
group18.day28.R32.RAL_301_2	-4.09614320413619	301	line
group18.day28.R32.RAL_301_3	-2.13061287176985	301	line
group18.day28.R32.RAL_301_4	-4.04373107915584	301	line
group18.day28.R32.RAL_301_5	-5.3186923088065	301	line
group18.day28.R32.RAL_301_6	-0.71035603217067	301	line
group18.day28.R32.RAL_301_7	-2.69089177512846	301	line
group18.day28.R32.RAL_301_8	-1.30050246615542	301	line
group18.day28.R32.RAL_301_9	-2.01342640859387	301	line
group6.day28.R32.Ral_301_1	-3.28910917651067	301	line
group6.day28.R32.Ral_301_2	-2.54929653728747	301	line
group6.day28.R32.Ral_301_3	-2.30114285434999	301	line
group6.day28.R32.Ral_301_4	-1.40584423300485	301	line
group6.day28.R32.Ral_301_5	-5.35187852519837	301	line
group6.day28.R32.Ral_301_6	-3.6766110214038	301	line
group6.day28.R32.Ral_301_7	-4.34148089423982	301	line
group15.day28.R32.Ral_303_1	-0.100231862964762	303	line
group15.day28.R32.Ral_303_10	-3.04401857538741	303	line
group15.day28.R32.Ral_303_2	-1.90658713325918	303	line
group15.day28.R32.Ral_303_3	-2.69370931324778	303	line
group15.day28.R32.Ral_303_4	-1.18189279454052	303	line
group15.day28.R32.Ral_303_5	-2.31880411693915	303	line
group15.day28.R32.Ral_303_6	-2.19623744829224	303	line
group15.day28.R32.Ral_303_7	-3.46935537887261	303	line
group15.day28.R32.Ral_303_8	1.52688100944297	303	line
group15.day28.R32.Ral_303_9	-2.29349709389019	303	line
group19.day28.R32.Ral_303_1	-4.37715579723762	303	line
group19.day28.R32.Ral_303_10	-4.16359001430025	303	line
group19.day28.R32.Ral_303_2	-3.90060213122093	303	line
group19.day28.R32.Ral_303_3	-3.84416608674468	303	line
group19.day28.R32.Ral_303_4	-4.29146613366722	303	line
group19.day28.R32.Ral_303_5	-4.32946858427479	303	line
group19.day28.R32.Ral_303_6	-2.27647037646489	303	line
group19.day28.R32.Ral_303_7	-2.71119920204996	303	line
group19.day28.R32.Ral_303_8	-5.86735580095353	303	line
group19.day28.R32.Ral_303_9	-2.73040760558334	303	line
group6.day28.R32.Ral_303_1	-5.29563229923078	303	line
group6.day28.R32.Ral_303_2	-6.21589684331614	303	line
group6.day28.R32.Ral_303_3	-4.31141570672443	303	line
group6.day28.R32.Ral_303_4	-5.13546699182802	303	line
group6.day28.R32.Ral_303_5	-5.67668579424567	303	line
group8.day28.R32.Ral_303_1	-2.29880822657465	303	line
group8.day28.R32.Ral_303_2	0.275965793318787	303	line
group16.day28.R32.Ral_306_1	1.40618497920078	306	line
group16.day28.R32.Ral_306_10	0.751121230398754	306	line
group16.day28.R32.Ral_306_2	3.73422188865315	306	line
group16.day28.R32.Ral_306_3	6.8403541055955	306	line
group16.day28.R32.Ral_306_4	0.981254724401616	306	line
group16.day28.R32.Ral_306_5	3.00207413141109	306	line
group16.day28.R32.Ral_306_6	2.28175337705843	306	line
group16.day28.R32.Ral_306_7	0.989949159856058	306	line
group16.day28.R32.Ral_306_8	3.15340338934562	306	line
group16.day28.R32.Ral_306_9	-1.13778170703423	306	line
group24.day28.R32.Ral_306_1	3.2981967990853	306	line
group24.day28.R32.Ral_306_2	3.00159195885802	306	line
group24.day28.R32.Ral_306_3	2.42982023579495	306	line
group24.day28.R32.Ral_306_4	0.797349213477451	306	line
group24.day28.R32.Ral_306_5	2.11096854662391	306	line
group15.day27.R32.Ral_309_1	-1.05198254832232	309	line
group15.day27.R32.Ral_309_2	0.138507422598327	309	line
group15.day27.R32.Ral_309_3	0.375128292933192	309	line
group15.day27.R32.Ral_309_4	-2.22414182777967	309	line
group15.day27.R32.Ral_309_5	3.15870767393539	309	line
group15.day27.R32.Ral_309_6	2.51485622218531	309	line
group15.day27.R32.Ral_309_7	-0.22389743152603	309	line
group15.day28.R32.Ral_309_1	-1.01880105685081	309	line
group25.day28.R32.Ral_309_1	3.60468012200389	309	line
group25.day28.R32.Ral_309_10	0.384033563500619	309	line
group25.day28.R32.Ral_309_11	0.55958196817753	309	line
group25.day28.R32.Ral_309_12	0.236441961105164	309	line
group25.day28.R32.Ral_309_13	-5.07142750569297	309	line
group25.day28.R32.Ral_309_14	0.168051381804168	309	line
group25.day28.R32.Ral_309_15	-3.24233998824612	309	line
group25.day28.R32.Ral_309_16	0.755308470437998	309	line
group25.day28.R32.Ral_309_17	-0.999747985185729	309	line
group25.day28.R32.Ral_309_18	0.862824769944521	309	line
group25.day28.R32.Ral_309_19	0.942231616220349	309	line
group25.day28.R32.Ral_309_2	0.804167246990506	309	line
group25.day28.R32.Ral_309_20	3.71435998733798	309	line
group25.day28.R32.Ral_309_3	3.57760191043808	309	line
group25.day28.R32.Ral_309_4	3.55798655030204	309	line
group25.day28.R32.Ral_309_5	1.52145954932897	309	line
group25.day28.R32.Ral_309_6	-2.18847802158767	309	line
group25.day28.R32.Ral_309_7	-1.81552704844928	309	line
group25.day28.R32.Ral_309_8	2.77985265462591	309	line
group25.day28.R32.Ral_309_9	0.117619850324929	309	line
group10.day28.R32.Ral_31_1	0.409417452559352	31	line
group25.day28.R32.Ral_31_1	3.38086417887362	31	line
group25.day28.R32.Ral_31_10	1.69332381248382	31	line
group25.day28.R32.Ral_31_11	1.03234528988899	31	line
group25.day28.R32.Ral_31_12	2.74325717721154	31	line
group25.day28.R32.Ral_31_13	-0.362275109462528	31	line
group25.day28.R32.Ral_31_14	0.0669394756811278	31	line
group25.day28.R32.Ral_31_15	-2.74490659272774	31	line
group25.day28.R32.Ral_31_16	-0.173664091231825	31	line
group25.day28.R32.Ral_31_17	-0.122668756920664	31	line
group25.day28.R32.Ral_31_18	-0.0270825185194732	31	line
group25.day28.R32.Ral_31_2	0.693817785484376	31	line
group25.day28.R32.Ral_31_3	-7.77212894299501	31	line
group25.day28.R32.Ral_31_4	5.02452118546846	31	line
group25.day28.R32.Ral_31_5	5.27914520133969	31	line
group25.day28.R32.Ral_31_6	-0.00458197384419681	31	line
group25.day28.R32.Ral_31_7	-0.414559710900162	31	line
group25.day28.R32.Ral_31_8	1.12723865876406	31	line
group25.day28.R32.Ral_31_9	4.46860111867155	31	line
group3.day28.R32.Ral_31_1	0.288422917589395	31	line
group3.day28.R32.Ral_31_10	1.640573760278	31	line
group3.day28.R32.Ral_31_11	-0.685426590881633	31	line
group3.day28.R32.Ral_31_12	2.65726413119512	31	line
group3.day28.R32.Ral_31_13	1.7292037090138	31	line
group3.day28.R32.Ral_31_14	0.713238956285898	31	line
group3.day28.R32.Ral_31_15	2.42915632612358	31	line
group3.day28.R32.Ral_31_2	4.20712444925246	31	line
group3.day28.R32.Ral_31_3	2.16492078468787	31	line
group3.day28.R32.Ral_31_4	3.5567201128342	31	line
group3.day28.R32.Ral_31_5	3.29246283630291	31	line
group3.day28.R32.Ral_31_6	2.23838021468714	31	line
group3.day28.R32.Ral_31_7	3.9330136649292	31	line
group3.day28.R32.Ral_31_8	0.705109716226107	31	line
group3.day28.R32.Ral_31_9	2.03501165572626	31	line
group18.day28.R32.Ral_310_1	-1.95180498225532	310	line
group18.day28.R32.RAL_310_10	2.15336106171026	310	line
group18.day28.R32.Ral_310_2	-2.67807197668911	310	line
group18.day28.R32.Ral_310_3	2.19780543335485	310	line
group18.day28.R32.Ral_310_4	-4.07742069138896	310	line
group18.day28.R32.Ral_310_5	1.93329086062328	310	line
group18.day28.R32.Ral_310_6	-1.2943260522621	310	line
group18.day28.R32.Ral_310_7	0.631245572442009	310	line
group18.day28.R32.Ral_310_8	-1.37920870507416	310	line
group18.day28.R32.Ral_310_9	-0.627566251383809	310	line
group6.day28.R32.Ral_313_1	-0.269878474265404	313	line
group6.day28.R32.Ral_313_2	0.294343768415427	313	line
group6.day28.R32.Ral_313_3	-1.02224284309811	313	line
group6.day28.R32.Ral_313_4	0.654795135718803	313	line
group6.day28.R32.Ral_313_5	0.0020434082991296	313	line
group6.day28.R32.Ral_313_6	-0.184654079813458	313	line
group8.day28.R32.Ral_313_1	3.06602936067511	313	line
group8.day28.R32.Ral_313_3	2.15808440683892	313	line
group8.day28.R32.Ral_313_4	-0.00373385981876711	313	line
group8.day28.R32.Ral_313_5	0.414893415543846	313	line
group8.day28.R32.Ral_313_6	-0.261548618244483	313	line
group8.day28.R32.Ral_313_7	-2.21811106117364	313	line
group8.day28.R32.Ral_313_9	0.673668109049603	313	line
group12.day28.R32.Ral_317_11	-2.55560106170819	317	line
group12.day28.R32.Ral_317_13	-0.455628061678176	317	line
group12.day28.R32.Ral_317_14	0.451807983003287	317	line
group12.day28.R32.Ral_317_15	0.513835106936179	317	line
group12.day28.R32.Ral_317_2	0.559209671897488	317	line
group12.day28.R32.Ral_317_3	-3.14327858019949	317	line
group12.day28.R32.Ral_317_7	-0.616907044858292	317	line
group12.day28.R32.Ral_317_8	-1.45509838919355	317	line
group15.day27.R32.Ral_317_11	-1.0350363889387	317	line
group15.day27.R32.Ral_317_12	2.34845070748307	317	line
group15.day27.R32.Ral_317_13	0.193951036577591	317	line
group15.day27.R32.Ral_317_15	1.16054424849285	317	line
group15.day28.R32.Ral_317_1	0.635357847159803	317	line
group15.day28.R32.Ral_317_10	-0.477037581276925	317	line
group15.day28.R32.Ral_317_11	3.9228728480735	317	line
group15.day28.R32.Ral_317_2	0.222496959485129	317	line
group15.day28.R32.Ral_317_3	2.086647721286	317	line
group15.day28.R32.Ral_317_4	2.5001492928613	317	line
group15.day28.R32.Ral_317_5	2.31859001118203	317	line
group15.day28.R32.Ral_317_6	0.838493713063075	317	line
group15.day28.R32.Ral_317_7	0.30884101370129	317	line
group15.day28.R32.Ral_317_8	3.54077499591413	317	line
group15.day28.R32.Ral_317_9	1.94144790072808	317	line
group19.day28.R32.Ral_317_1	-1.50033127963521	317	line
